frame,x,y,,,,,,,,,,,,,,,,,,,,
207,89.2173913,66.48648649,,,,,,,,,,,,,,,,,,,,
207,100.0434783,33.10810811,,,,,,,,,,,,,,,,,,,,
207,100.4347826,47.43243243,,,,,,,,,,,,,,,,,,,,
208,102.2608696,36.89189189,,,,,,,,,,,,,,,,,,,,
208,91.82608696,46.08108108,,,,,,,,,,,,,,,,,,,,
208,75.26086957,35.40540541,,,,,,,,,,,,,,,,,,,,
208,97.69565217,41.21621622,,,,,,,,,,,,,,,,,,,,
208,99.7826087,62.43243243,,,,,,,,,,,,,,,,,,,,
208,89.08695652,66.75675676,,,,,,,,,,,,,,,,,,,,
208,99.91304348,33.10810811,,,,,,,,,,,,,,,,,,,,
208,100.3043478,47.43243243,,,,,,,,,,,,,,,,,,,,
209,101.6086957,38.64864865,,,,,,,,,,,,,,,,,,,,
209,74.73913043,35.81081081,,,,,,,,,,,,,,,,,,,,
209,91.69565217,47.56756757,,,,,,,,,,,,,,,,,,,,
209,99.91304348,33.24324324,,,,,,,,,,,,,,,,,,,,
209,97.17391304,42.02702703,,,,,,,,,,,,,,,,,,,,
209,99.65217391,62.7027027,,,,,,,,,,,,,,,,,,,,
209,89.34782609,66.89189189,,,,,,,,,,,,,,,,,,,,
209,99.7826087,48.51351351,,,,,,,,,,,,,,,,,,,,
210,101.6086957,38.10810811,,,,,,,,,,,,,,,,,,,,
210,74.60869565,35.13513514,,,,,,,,,,,,,,,,,,,,
210,91.56521739,47.2972973,,,,,,,,,,,,,,,,,,,,
210,100.0434783,32.7027027,,,,,,,,,,,,,,,,,,,,
210,97.30434783,41.48648649,,,,,,,,,,,,,,,,,,,,
210,99.7826087,62.7027027,,,,,,,,,,,,,,,,,,,,
210,89.34782609,66.62162162,,,,,,,,,,,,,,,,,,,,
210,99.7826087,48.24324324,,,,,,,,,,,,,,,,,,,,
211,101.4782609,38.37837838,,,,,,,,,,,,,,,,,,,,
211,74.34782609,35.40540541,,,,,,,,,,,,,,,,,,,,
211,91.30434783,47.2972973,,,,,,,,,,,,,,,,,,,,
211,99.91304348,32.83783784,,,,,,,,,,,,,,,,,,,,
211,97.17391304,41.48648649,,,,,,,,,,,,,,,,,,,,
211,99.65217391,62.97297297,,,,,,,,,,,,,,,,,,,,
211,89.47826087,66.75675676,,,,,,,,,,,,,,,,,,,,
211,99.7826087,48.24324324,,,,,,,,,,,,,,,,,,,,
212,101.6086957,38.10810811,,,,,,,,,,,,,,,,,,,,
212,91.17391304,47.2972973,,,,,,,,,,,,,,,,,,,,
212,74.2173913,35.54054054,,,,,,,,,,,,,,,,,,,,
212,96.39130435,43.24324324,,,,,,,,,,,,,,,,,,,,
212,99.39130435,33.37837838,,,,,,,,,,,,,,,,,,,,
212,88.82608696,67.83783784,,,,,,,,,,,,,,,,,,,,
212,99.7826087,62.7027027,,,,,,,,,,,,,,,,,,,,
212,100.173913,47.7027027,,,,,,,,,,,,,,,,,,,,
213,101.6086957,37.97297297,,,,,,,,,,,,,,,,,,,,
213,91.04347826,47.02702703,,,,,,,,,,,,,,,,,,,,
213,74.08695652,35.13513514,,,,,,,,,,,,,,,,,,,,
213,96.26086957,43.10810811,,,,,,,,,,,,,,,,,,,,
213,99.39130435,33.10810811,,,,,,,,,,,,,,,,,,,,
213,88.82608696,67.97297297,,,,,,,,,,,,,,,,,,,,
213,99.91304348,62.7027027,,,,,,,,,,,,,,,,,,,,
213,100.3043478,47.43243243,,,,,,,,,,,,,,,,,,,,
214,101.6086957,38.10810811,,,,,,,,,,,,,,,,,,,,
214,90.7826087,47.16216216,,,,,,,,,,,,,,,,,,,,
214,73.56521739,35.40540541,,,,,,,,,,,,,,,,,,,,
214,96.13043478,43.37837838,,,,,,,,,,,,,,,,,,,,
214,99.26086957,33.24324324,,,,,,,,,,,,,,,,,,,,
214,88.82608696,68.37837838,,,,,,,,,,,,,,,,,,,,
214,99.91304348,62.7027027,,,,,,,,,,,,,,,,,,,,
214,100.173913,47.56756757,,,,,,,,,,,,,,,,,,,,
215,101.2173913,38.91891892,,,,,,,,,,,,,,,,,,,,
215,99.52173913,32.56756757,,,,,,,,,,,,,,,,,,,,
215,89.08695652,68.24324324,,,,,,,,,,,,,,,,,,,,
215,73.04347826,35.40540541,,,,,,,,,,,,,,,,,,,,
215,90.52173913,47.16216216,,,,,,,,,,,,,,,,,,,,
215,95.86956522,43.24324324,,,,,,,,,,,,,,,,,,,,
215,99.7826087,48.10810811,,,,,,,,,,,,,,,,,,,,
215,100.173913,62.56756757,,,,,,,,,,,,,,,,,,,,
216,101.3478261,38.51351351,,,,,,,,,,,,,,,,,,,,
216,99.65217391,32.02702703,,,,,,,,,,,,,,,,,,,,
216,89.2173913,67.97297297,,,,,,,,,,,,,,,,,,,,
216,73.30434783,34.86486486,,,,,,,,,,,,,,,,,,,,
216,90.39130435,47.02702703,,,,,,,,,,,,,,,,,,,,
216,95.86956522,42.83783784,,,,,,,,,,,,,,,,,,,,
216,99.91304348,47.83783784,,,,,,,,,,,,,,,,,,,,
216,100.173913,62.43243243,,,,,,,,,,,,,,,,,,,,
217,101.2173913,38.78378378,,,,,,,,,,,,,,,,,,,,
217,99.65217391,32.16216216,,,,,,,,,,,,,,,,,,,,
217,89.2173913,68.24324324,,,,,,,,,,,,,,,,,,,,
217,72.91304348,35.27027027,,,,,,,,,,,,,,,,,,,,
217,90.26086957,47.16216216,,,,,,,,,,,,,,,,,,,,
217,95.86956522,42.97297297,,,,,,,,,,,,,,,,,,,,
217,100.0434783,47.7027027,,,,,,,,,,,,,,,,,,,,
217,100.173913,62.43243243,,,,,,,,,,,,,,,,,,,,
218,101.4782609,37.83783784,,,,,,,,,,,,,,,,,,,,
218,99.26086957,32.7027027,,,,,,,,,,,,,,,,,,,,
218,73.56521739,35.54054054,,,,,,,,,,,,,,,,,,,,
218,99.91304348,47.7027027,,,,,,,,,,,,,,,,,,,,
218,88.95652174,69.05405405,,,,,,,,,,,,,,,,,,,,
218,90.13043478,47.02702703,,,,,,,,,,,,,,,,,,,,
218,99.52173913,63.51351351,,,,,,,,,,,,,,,,,,,,
218,96,42.16216216,,,,,,,,,,,,,,,,,,,,
219,101.3478261,37.83783784,,,,,,,,,,,,,,,,,,,,
219,99.26086957,32.43243243,,,,,,,,,,,,,,,,,,,,
219,73.17391304,35.81081081,,,,,,,,,,,,,,,,,,,,
219,100.0434783,47.56756757,,,,,,,,,,,,,,,,,,,,
219,88.95652174,69.45945946,,,,,,,,,,,,,,,,,,,,
219,89.86956522,47.16216216,,,,,,,,,,,,,,,,,,,,
219,99.7826087,63.24324324,,,,,,,,,,,,,,,,,,,,
219,96,42.16216216,,,,,,,,,,,,,,,,,,,,
220,101.2173913,37.97297297,,,,,,,,,,,,,,,,,,,,
220,99.13043478,32.56756757,,,,,,,,,,,,,,,,,,,,
220,72.91304348,35.67567568,,,,,,,,,,,,,,,,,,,,
220,100.0434783,47.56756757,,,,,,,,,,,,,,,,,,,,
220,88.95652174,69.72972973,,,,,,,,,,,,,,,,,,,,
220,89.73913043,47.16216216,,,,,,,,,,,,,,,,,,,,
220,99.7826087,63.37837838,,,,,,,,,,,,,,,,,,,,
220,95.86956522,42.2972973,,,,,,,,,,,,,,,,,,,,
221,100.4347826,39.05405405,,,,,,,,,,,,,,,,,,,,
221,89.34782609,69.59459459,,,,,,,,,,,,,,,,,,,,
221,72.7826087,35.81081081,,,,,,,,,,,,,,,,,,,,
221,89.2173913,47.43243243,,,,,,,,,,,,,,,,,,,,
221,100.0434783,62.97297297,,,,,,,,,,,,,,,,,,,,
221,100.173913,47.83783784,,,,,,,,,,,,,,,,,,,,
221,99,32.7027027,,,,,,,,,,,,,,,,,,,,
221,95.60869565,43.24324324,,,,,,,,,,,,,,,,,,,,
222,100.3043478,39.05405405,,,,,,,,,,,,,,,,,,,,
222,89.47826087,69.72972973,,,,,,,,,,,,,,,,,,,,
222,72.65217391,36.21621622,,,,,,,,,,,,,,,,,,,,
222,89.08695652,47.56756757,,,,,,,,,,,,,,,,,,,,
222,100.173913,62.83783784,,,,,,,,,,,,,,,,,,,,
222,100.173913,47.83783784,,,,,,,,,,,,,,,,,,,,
222,99,32.7027027,,,,,,,,,,,,,,,,,,,,
222,95.47826087,43.51351351,,,,,,,,,,,,,,,,,,,,
223,100.3043478,39.18918919,,,,,,,,,,,,,,,,,,,,
223,89.60869565,70,,,,,,,,,,,,,,,,,,,,
223,72.26086957,36.35135135,,,,,,,,,,,,,,,,,,,,
223,88.95652174,47.7027027,,,,,,,,,,,,,,,,,,,,
223,100.173913,62.83783784,,,,,,,,,,,,,,,,,,,,
223,100.0434783,48.10810811,,,,,,,,,,,,,,,,,,,,
223,98.86956522,32.83783784,,,,,,,,,,,,,,,,,,,,
223,95.47826087,43.64864865,,,,,,,,,,,,,,,,,,,,
224,78.39130435,55.13513514,,,,,,,,,,,,,,,,,,,,
224,76.82608696,45.81081081,,,,,,,,,,,,,,,,,,,,
224,88.82608696,48.51351351,,,,,,,,,,,,,,,,,,,,
224,100.6956522,38.24324324,,,,,,,,,,,,,,,,,,,,
224,98.60869565,33.10810811,,,,,,,,,,,,,,,,,,,,
224,100.173913,62.83783784,,,,,,,,,,,,,,,,,,,,
224,100.173913,48.10810811,,,,,,,,,,,,,,,,,,,,
224,88.95652174,70.94594595,,,,,,,,,,,,,,,,,,,,
224,95.34782609,43.78378378,,,,,,,,,,,,,,,,,,,,
225,78.7826087,54.05405405,,,,,,,,,,,,,,,,,,,,
225,76.95652174,44.45945946,,,,,,,,,,,,,,,,,,,,
225,88.69565217,48.10810811,,,,,,,,,,,,,,,,,,,,
225,100.826087,37.56756757,,,,,,,,,,,,,,,,,,,,
225,98.73913043,32.56756757,,,,,,,,,,,,,,,,,,,,
225,100.3043478,62.7027027,,,,,,,,,,,,,,,,,,,,
225,100.3043478,47.7027027,,,,,,,,,,,,,,,,,,,,
225,89.08695652,70.94594595,,,,,,,,,,,,,,,,,,,,
225,95.34782609,43.24324324,,,,,,,,,,,,,,,,,,,,
226,78.7826087,54.86486486,,,,,,,,,,,,,,,,,,,,
226,76.82608696,45.13513514,,,,,,,,,,,,,,,,,,,,
226,88.56521739,48.64864865,,,,,,,,,,,,,,,,,,,,
226,100.826087,37.7027027,,,,,,,,,,,,,,,,,,,,
226,98.60869565,32.83783784,,,,,,,,,,,,,,,,,,,,
226,100.173913,62.7027027,,,,,,,,,,,,,,,,,,,,
226,100.3043478,47.83783784,,,,,,,,,,,,,,,,,,,,
226,88.95652174,71.35135135,,,,,,,,,,,,,,,,,,,,
226,95.34782609,43.64864865,,,,,,,,,,,,,,,,,,,,
227,88.56521739,48.24324324,,,,,,,,,,,,,,,,,,,,
227,100.826087,37.56756757,,,,,,,,,,,,,,,,,,,,
227,95.47826087,43.24324324,,,,,,,,,,,,,,,,,,,,
227,98.2173913,33.37837838,,,,,,,,,,,,,,,,,,,,
227,78.91304348,55,,,,,,,,,,,,,,,,,,,,
227,88.95652174,71.21621622,,,,,,,,,,,,,,,,,,,,
227,100.4347826,47.97297297,,,,,,,,,,,,,,,,,,,,
227,100.4347826,62.43243243,,,,,,,,,,,,,,,,,,,,
228,88.56521739,48.37837838,,,,,,,,,,,,,,,,,,,,
228,100.826087,37.56756757,,,,,,,,,,,,,,,,,,,,
228,95.60869565,43.10810811,,,,,,,,,,,,,,,,,,,,
228,98.2173913,33.51351351,,,,,,,,,,,,,,,,,,,,
228,79.04347826,55.40540541,,,,,,,,,,,,,,,,,,,,
228,88.95652174,71.21621622,,,,,,,,,,,,,,,,,,,,
228,100.4347826,48.10810811,,,,,,,,,,,,,,,,,,,,
228,100.4347826,62.43243243,,,,,,,,,,,,,,,,,,,,
229,88.56521739,48.10810811,,,,,,,,,,,,,,,,,,,,
229,100.826087,37.56756757,,,,,,,,,,,,,,,,,,,,
229,95.60869565,43.10810811,,,,,,,,,,,,,,,,,,,,
229,98.08695652,33.51351351,,,,,,,,,,,,,,,,,,,,
229,79.17391304,55.27027027,,,,,,,,,,,,,,,,,,,,
229,89.08695652,71.35135135,,,,,,,,,,,,,,,,,,,,
229,100.4347826,48.24324324,,,,,,,,,,,,,,,,,,,,
229,100.5652174,62.16216216,,,,,,,,,,,,,,,,,,,,
230,79.43478261,55.40540541,,,,,,,,,,,,,,,,,,,,
230,88.30434783,48.24324324,,,,,,,,,,,,,,,,,,,,
230,99.91304348,39.05405405,,,,,,,,,,,,,,,,,,,,
230,98.08695652,33.78378378,,,,,,,,,,,,,,,,,,,,
230,89.08695652,71.48648649,,,,,,,,,,,,,,,,,,,,
230,95.2173913,44.18918919,,,,,,,,,,,,,,,,,,,,
230,100.4347826,48.51351351,,,,,,,,,,,,,,,,,,,,
230,100.173913,62.56756757,,,,,,,,,,,,,,,,,,,,
230,100.3043478,62.83783784,,,,,,,,,,,,,,,,,,,,
231,80.34782609,54.18918919,,,,,,,,,,,,,,,,,,,,
231,88.56521739,47.2972973,,,,,,,,,,,,,,,,,,,,
231,100.0434783,38.37837838,,,,,,,,,,,,,,,,,,,,
231,98.2173913,32.97297297,,,,,,,,,,,,,,,,,,,,
231,89.34782609,71.35135135,,,,,,,,,,,,,,,,,,,,
231,95.47826087,43.51351351,,,,,,,,,,,,,,,,,,,,
231,100.6956522,47.83783784,,,,,,,,,,,,,,,,,,,,
231,100.3043478,62.2972973,,,,,,,,,,,,,,,,,,,,
231,100.4347826,62.43243243,,,,,,,,,,,,,,,,,,,,
232,80.60869565,54.32432432,,,,,,,,,,,,,,,,,,,,
232,88.56521739,47.56756757,,,,,,,,,,,,,,,,,,,,
232,99.91304348,38.37837838,,,,,,,,,,,,,,,,,,,,
232,98.2173913,32.97297297,,,,,,,,,,,,,,,,,,,,
232,89.34782609,71.48648649,,,,,,,,,,,,,,,,,,,,
232,95.47826087,43.51351351,,,,,,,,,,,,,,,,,,,,
232,100.6956522,47.97297297,,,,,,,,,,,,,,,,,,,,
232,100.3043478,62.02702703,,,,,,,,,,,,,,,,,,,,
232,100.5652174,62.2972973,,,,,,,,,,,,,,,,,,,,
233,88.30434783,48.10810811,,,,,,,,,,,,,,,,,,,,
233,100.3043478,37.83783784,,,,,,,,,,,,,,,,,,,,
233,76.82608696,45.13513514,,,,,,,,,,,,,,,,,,,,
233,80.73913043,54.32432432,,,,,,,,,,,,,,,,,,,,
233,88.69565217,73.24324324,,,,,,,,,,,,,,,,,,,,
233,95.34782609,43.91891892,,,,,,,,,,,,,,,,,,,,
233,97.95652174,33.24324324,,,,,,,,,,,,,,,,,,,,
233,101.0869565,61.21621622,,,,,,,,,,,,,,,,,,,,
233,100.9565217,47.7027027,,,,,,,,,,,,,,,,,,,,
234,88.17391304,48.10810811,,,,,,,,,,,,,,,,,,,,
234,100.4347826,37.43243243,,,,,,,,,,,,,,,,,,,,
234,76.56521739,45.13513514,,,,,,,,,,,,,,,,,,,,
234,80.86956522,54.05405405,,,,,,,,,,,,,,,,,,,,
234,88.82608696,73.37837838,,,,,,,,,,,,,,,,,,,,
234,95.34782609,43.91891892,,,,,,,,,,,,,,,,,,,,
234,98.08695652,32.83783784,,,,,,,,,,,,,,,,,,,,
234,101.2173913,60.94594595,,,,,,,,,,,,,,,,,,,,
234,100.9565217,47.83783784,,,,,,,,,,,,,,,,,,,,
235,87.91304348,48.51351351,,,,,,,,,,,,,,,,,,,,
235,100.3043478,37.7027027,,,,,,,,,,,,,,,,,,,,
235,76.17391304,45.40540541,,,,,,,,,,,,,,,,,,,,
235,81,54.18918919,,,,,,,,,,,,,,,,,,,,
235,88.95652174,73.51351351,,,,,,,,,,,,,,,,,,,,
235,95.34782609,44.05405405,,,,,,,,,,,,,,,,,,,,
235,97.95652174,33.10810811,,,,,,,,,,,,,,,,,,,,
235,101.3478261,60.81081081,,,,,,,,,,,,,,,,,,,,
235,101.0869565,47.97297297,,,,,,,,,,,,,,,,,,,,
236,81.13043478,55,,,,,,,,,,,,,,,,,,,,
236,100.0434783,37.83783784,,,,,,,,,,,,,,,,,,,,
236,87.7826087,49.18918919,,,,,,,,,,,,,,,,,,,,
236,95.34782609,44.18918919,,,,,,,,,,,,,,,,,,,,
236,75.52173913,46.75675676,,,,,,,,,,,,,,,,,,,,
236,89.08695652,73.91891892,,,,,,,,,,,,,,,,,,,,
236,97.56521739,33.24324324,,,,,,,,,,,,,,,,,,,,
236,101.3478261,47.83783784,,,,,,,,,,,,,,,,,,,,
236,100.9565217,61.21621622,,,,,,,,,,,,,,,,,,,,
237,81.26086957,54.72972973,,,,,,,,,,,,,,,,,,,,
237,100.173913,37.56756757,,,,,,,,,,,,,,,,,,,,
237,87.65217391,48.91891892,,,,,,,,,,,,,,,,,,,,
237,95.47826087,44.05405405,,,,,,,,,,,,,,,,,,,,
237,75.26086957,46.75675676,,,,,,,,,,,,,,,,,,,,
237,89.08695652,74.05405405,,,,,,,,,,,,,,,,,,,,
237,97.56521739,33.10810811,,,,,,,,,,,,,,,,,,,,
237,101.4782609,47.83783784,,,,,,,,,,,,,,,,,,,,
237,100.9565217,61.21621622,,,,,,,,,,,,,,,,,,,,
238,81.39130435,55,,,,,,,,,,,,,,,,,,,,
238,100.173913,37.56756757,,,,,,,,,,,,,,,,,,,,
238,87.52173913,49.05405405,,,,,,,,,,,,,,,,,,,,
238,95.47826087,44.18918919,,,,,,,,,,,,,,,,,,,,
238,75.13043478,47.16216216,,,,,,,,,,,,,,,,,,,,
238,89.08695652,74.32432432,,,,,,,,,,,,,,,,,,,,
238,97.43478261,33.24324324,,,,,,,,,,,,,,,,,,,,
238,101.6086957,47.83783784,,,,,,,,,,,,,,,,,,,,
238,100.9565217,61.08108108,,,,,,,,,,,,,,,,,,,,
239,81.52173913,55.27027027,,,,,,,,,,,,,,,,,,,,
239,95.08695652,44.72972973,,,,,,,,,,,,,,,,,,,,
239,99.26086957,38.91891892,,,,,,,,,,,,,,,,,,,,
239,87.52173913,48.91891892,,,,,,,,,,,,,,,,,,,,
239,72.39130435,37.43243243,,,,,,,,,,,,,,,,,,,,
239,101.8695652,47.56756757,,,,,,,,,,,,,,,,,,,,
239,89.34782609,73.37837838,,,,,,,,,,,,,,,,,,,,
239,97.30434783,33.51351351,,,,,,,,,,,,,,,,,,,,
239,100.3043478,61.75675676,,,,,,,,,,,,,,,,,,,,
240,81.7826087,55.13513514,,,,,,,,,,,,,,,,,,,,
240,95.2173913,44.45945946,,,,,,,,,,,,,,,,,,,,
240,99.26086957,38.78378378,,,,,,,,,,,,,,,,,,,,
240,87.65217391,48.64864865,,,,,,,,,,,,,,,,,,,,
240,72.39130435,37.2972973,,,,,,,,,,,,,,,,,,,,
240,102.1304348,47.2972973,,,,,,,,,,,,,,,,,,,,
240,89.47826087,73.24324324,,,,,,,,,,,,,,,,,,,,
240,97.30434783,33.51351351,,,,,,,,,,,,,,,,,,,,
240,100.4347826,61.48648649,,,,,,,,,,,,,,,,,,,,
241,82.17391304,55.13513514,,,,,,,,,,,,,,,,,,,,
241,95.34782609,44.72972973,,,,,,,,,,,,,,,,,,,,
241,99.39130435,38.78378378,,,,,,,,,,,,,,,,,,,,
241,87.65217391,48.64864865,,,,,,,,,,,,,,,,,,,,
241,72.52173913,37.56756757,,,,,,,,,,,,,,,,,,,,
241,102.1304348,47.56756757,,,,,,,,,,,,,,,,,,,,
241,89.60869565,73.51351351,,,,,,,,,,,,,,,,,,,,
241,97.30434783,33.51351351,,,,,,,,,,,,,,,,,,,,
241,100.5652174,61.35135135,,,,,,,,,,,,,,,,,,,,
242,73.30434783,36.89189189,,,,,,,,,,,,,,,,,,,,
242,95.2173913,44.86486486,,,,,,,,,,,,,,,,,,,,
242,99.52173913,38.64864865,,,,,,,,,,,,,,,,,,,,
242,82.43478261,54.32432432,,,,,,,,,,,,,,,,,,,,
242,89.34782609,73.91891892,,,,,,,,,,,,,,,,,,,,
242,87.52173913,48.78378378,,,,,,,,,,,,,,,,,,,,
242,75.91304348,46.89189189,,,,,,,,,,,,,,,,,,,,
242,101.4782609,48.51351351,,,,,,,,,,,,,,,,,,,,
242,101.2173913,60.13513514,,,,,,,,,,,,,,,,,,,,
242,97.56521739,32.56756757,,,,,,,,,,,,,,,,,,,,
243,73.43478261,36.62162162,,,,,,,,,,,,,,,,,,,,
243,95.34782609,45,,,,,,,,,,,,,,,,,,,,
243,99.52173913,38.51351351,,,,,,,,,,,,,,,,,,,,
243,82.82608696,54.05405405,,,,,,,,,,,,,,,,,,,,
243,89.47826087,74.18918919,,,,,,,,,,,,,,,,,,,,
243,87.52173913,48.64864865,,,,,,,,,,,,,,,,,,,,
243,76.04347826,46.62162162,,,,,,,,,,,,,,,,,,,,
243,101.6086957,48.64864865,,,,,,,,,,,,,,,,,,,,
243,101.4782609,59.86486486,,,,,,,,,,,,,,,,,,,,
243,97.69565217,32.2972973,,,,,,,,,,,,,,,,,,,,
244,73.56521739,36.75675676,,,,,,,,,,,,,,,,,,,,
244,95.34782609,45,,,,,,,,,,,,,,,,,,,,
244,99.52173913,38.64864865,,,,,,,,,,,,,,,,,,,,
244,83.08695652,53.91891892,,,,,,,,,,,,,,,,,,,,
244,89.47826087,74.45945946,,,,,,,,,,,,,,,,,,,,
244,87.52173913,48.64864865,,,,,,,,,,,,,,,,,,,,
244,76.04347826,46.62162162,,,,,,,,,,,,,,,,,,,,
244,101.6086957,48.64864865,,,,,,,,,,,,,,,,,,,,
244,101.3478261,59.86486486,,,,,,,,,,,,,,,,,,,,
244,97.56521739,32.43243243,,,,,,,,,,,,,,,,,,,,
245,73.56521739,37.56756757,,,,,,,,,,,,,,,,,,,,
245,101.8695652,48.91891892,,,,,,,,,,,,,,,,,,,,
245,97.95652174,31.21621622,,,,,,,,,,,,,,,,,,,,
245,95.60869565,44.59459459,,,,,,,,,,,,,,,,,,,,
245,87.52173913,48.78378378,,,,,,,,,,,,,,,,,,,,
245,83.47826087,54.86486486,,,,,,,,,,,,,,,,,,,,
245,89.73913043,75.13513514,,,,,,,,,,,,,,,,,,,,
245,101.2173913,59.72972973,,,,,,,,,,,,,,,,,,,,
245,98.86956522,39.18918919,,,,,,,,,,,,,,,,,,,,
245,76.17391304,47.2972973,,,,,,,,,,,,,,,,,,,,
246,73.69565217,37.43243243,,,,,,,,,,,,,,,,,,,,
246,101.7391304,48.91891892,,,,,,,,,,,,,,,,,,,,
246,97.95652174,31.08108108,,,,,,,,,,,,,,,,,,,,
246,95.60869565,44.45945946,,,,,,,,,,,,,,,,,,,,
246,87.39130435,48.78378378,,,,,,,,,,,,,,,,,,,,
246,83.73913043,54.86486486,,,,,,,,,,,,,,,,,,,,
246,89.73913043,75.13513514,,,,,,,,,,,,,,,,,,,,
246,101.2173913,59.59459459,,,,,,,,,,,,,,,,,,,,
246,99,39.05405405,,,,,,,,,,,,,,,,,,,,
246,76.17391304,47.2972973,,,,,,,,,,,,,,,,,,,,
247,73.82608696,37.56756757,,,,,,,,,,,,,,,,,,,,
247,101.7391304,49.18918919,,,,,,,,,,,,,,,,,,,,
247,97.95652174,30.94594595,,,,,,,,,,,,,,,,,,,,
247,95.60869565,44.45945946,,,,,,,,,,,,,,,,,,,,
247,87.52173913,48.78378378,,,,,,,,,,,,,,,,,,,,
247,84,54.86486486,,,,,,,,,,,,,,,,,,,,
247,89.86956522,75.40540541,,,,,,,,,,,,,,,,,,,,
247,101.2173913,59.59459459,,,,,,,,,,,,,,,,,,,,
247,99,39.05405405,,,,,,,,,,,,,,,,,,,,
247,76.17391304,47.7027027,,,,,,,,,,,,,,,,,,,,
248,73.82608696,37.43243243,,,,,,,,,,,,,,,,,,,,
248,101.7391304,49.59459459,,,,,,,,,,,,,,,,,,,,
248,97.95652174,31.21621622,,,,,,,,,,,,,,,,,,,,
248,75.91304348,47.7027027,,,,,,,,,,,,,,,,,,,,
248,95.86956522,45.54054054,,,,,,,,,,,,,,,,,,,,
248,100.826087,59.72972973,,,,,,,,,,,,,,,,,,,,
248,89.60869565,75.67567568,,,,,,,,,,,,,,,,,,,,
248,84.13043478,54.59459459,,,,,,,,,,,,,,,,,,,,
248,87.52173913,48.51351351,,,,,,,,,,,,,,,,,,,,
249,73.69565217,37.56756757,,,,,,,,,,,,,,,,,,,,
249,101.8695652,49.32432432,,,,,,,,,,,,,,,,,,,,
249,97.82608696,30.94594595,,,,,,,,,,,,,,,,,,,,
249,75.7826087,47.83783784,,,,,,,,,,,,,,,,,,,,
249,95.86956522,45.40540541,,,,,,,,,,,,,,,,,,,,
249,100.9565217,59.59459459,,,,,,,,,,,,,,,,,,,,
249,89.60869565,75.81081081,,,,,,,,,,,,,,,,,,,,
249,84.26086957,54.32432432,,,,,,,,,,,,,,,,,,,,
249,87.26086957,48.51351351,,,,,,,,,,,,,,,,,,,,
250,73.82608696,37.7027027,,,,,,,,,,,,,,,,,,,,
250,101.8695652,49.32432432,,,,,,,,,,,,,,,,,,,,
250,97.82608696,30.94594595,,,,,,,,,,,,,,,,,,,,
250,75.7826087,47.83783784,,,,,,,,,,,,,,,,,,,,
250,95.86956522,45.40540541,,,,,,,,,,,,,,,,,,,,
250,100.9565217,59.45945946,,,,,,,,,,,,,,,,,,,,
250,89.60869565,75.81081081,,,,,,,,,,,,,,,,,,,,
250,84.39130435,54.45945946,,,,,,,,,,,,,,,,,,,,
250,87.26086957,48.51351351,,,,,,,,,,,,,,,,,,,,
251,73.95652174,37.7027027,,,,,,,,,,,,,,,,,,,,
251,101.2173913,58.91891892,,,,,,,,,,,,,,,,,,,,
251,75.91304348,47.83783784,,,,,,,,,,,,,,,,,,,,
251,102.1304348,48.78378378,,,,,,,,,,,,,,,,,,,,
251,90.13043478,75.40540541,,,,,,,,,,,,,,,,,,,,
251,84.26086957,54.59459459,,,,,,,,,,,,,,,,,,,,
251,97.04347826,32.7027027,,,,,,,,,,,,,,,,,,,,
251,86.34782609,49.72972973,,,,,,,,,,,,,,,,,,,,
251,95.86956522,45,,,,,,,,,,,,,,,,,,,,
252,73.95652174,37.43243243,,,,,,,,,,,,,,,,,,,,
252,101.3478261,58.64864865,,,,,,,,,,,,,,,,,,,,
252,75.91304348,47.7027027,,,,,,,,,,,,,,,,,,,,
252,102.2608696,48.51351351,,,,,,,,,,,,,,,,,,,,
252,90.13043478,75.27027027,,,,,,,,,,,,,,,,,,,,
252,84.26086957,54.72972973,,,,,,,,,,,,,,,,,,,,
252,97.04347826,32.2972973,,,,,,,,,,,,,,,,,,,,
252,86.2173913,49.59459459,,,,,,,,,,,,,,,,,,,,
252,95.73913043,44.86486486,,,,,,,,,,,,,,,,,,,,
253,73.82608696,37.7027027,,,,,,,,,,,,,,,,,,,,
253,101.4782609,58.78378378,,,,,,,,,,,,,,,,,,,,
253,75.65217391,47.97297297,,,,,,,,,,,,,,,,,,,,
253,102.2608696,48.78378378,,,,,,,,,,,,,,,,,,,,
253,90.39130435,75.27027027,,,,,,,,,,,,,,,,,,,,
253,84.39130435,55,,,,,,,,,,,,,,,,,,,,
253,97.04347826,32.16216216,,,,,,,,,,,,,,,,,,,,
253,86.08695652,49.72972973,,,,,,,,,,,,,,,,,,,,
253,95.73913043,44.86486486,,,,,,,,,,,,,,,,,,,,
254,73.30434783,38.24324324,,,,,,,,,,,,,,,,,,,,
254,102.6521739,48.24324324,,,,,,,,,,,,,,,,,,,,
254,97.17391304,31.35135135,,,,,,,,,,,,,,,,,,,,
254,90,75.67567568,,,,,,,,,,,,,,,,,,,,
254,84.65217391,56.35135135,,,,,,,,,,,,,,,,,,,,
254,86.86956522,48.91891892,,,,,,,,,,,,,,,,,,,,
254,95.73913043,45.40540541,,,,,,,,,,,,,,,,,,,,
254,101.3478261,59.45945946,,,,,,,,,,,,,,,,,,,,
255,73.56521739,38.78378378,,,,,,,,,,,,,,,,,,,,
