teamId,frame,x,y,ball_posession
Red,0,36,28,0
Red,0,45,52,0
Green,0,40,51,0
Green,0,46,57,0
Green,0,36,64,0
Green,0,38,54,0
Green,0,48,45,0
Blue,0,31,50,0
Blue,0,35,55,0
Blue,0,40,47,1
Blue,0,47,45,0
Green,0,41,47,0
Blue,0,29,58,0
Blue,0,33,46,0
Blue,0,32,49,0
Green,0,33,49,0
Blue,0,30,52,0
Green,0,31,52,0
Green,0,39,35,0
Green,0,30,57,0
Red,0,45,52,0
Blue,0,29,62,0
Red,0,22,58,0
Red,1,36,28,0
Red,1,45,52,0
Green,1,40,51,0
Green,1,46,58,0
Green,1,36,64,0
Green,1,38,54,0
Blue,1,31,50,0
Green,1,48,45,0
Blue,1,35,55,0
Blue,1,40,47,1
Blue,1,47,45,0
Green,1,41,47,0
Blue,1,29,58,0
Blue,1,33,46,0
Blue,1,32,49,0
Green,1,33,49,0
Blue,1,30,52,0
Green,1,31,52,0
Green,1,39,35,0
Green,1,30,57,0
Red,1,45,52,0
Blue,1,29,62,0
Red,1,22,58,0
Red,2,36,28,0
Green,2,40,52,0
Green,2,36,64,0
Green,2,46,58,0
Blue,2,31,51,0
Green,2,38,54,0
Green,2,49,45,0
Blue,2,47,45,0
Blue,2,40,48,1
Blue,2,34,46,0
Green,2,42,47,0
Blue,2,29,58,0
Green,2,33,49,0
Blue,2,29,62,0
Green,2,40,36,0
Blue,2,30,52,0
Green,2,31,52,0
Red,2,45,53,0
Blue,2,32,50,0
Red,2,22,58,0
Blue,2,35,55,0
Green,2,30,57,0
Red,3,36,28,0
Red,3,45,53,0
Green,3,40,52,0
Green,3,36,65,0
Green,3,49,46,0
Green,3,38,55,0
Blue,3,35,55,0
Blue,3,34,47,1
Green,3,47,58,0
Blue,3,47,45,0
Blue,3,29,62,0
Green,3,42,47,0
Green,3,31,52,0
Blue,3,29,58,0
Blue,3,32,51,0
Blue,3,40,48,0
Green,3,40,36,0
Green,3,30,57,0
Green,3,33,48,0
Blue,3,30,52,0
Blue,3,32,50,0
Red,3,22,59,0
Red,3,45,53,0
Red,4,37,29,0
Red,4,46,54,0
Red,4,22,59,0
Green,4,40,52,0
Green,4,36,65,0
Blue,4,34,47,1
Blue,4,36,56,0
Green,4,38,55,0
Green,4,47,59,0
Green,4,49,47,0
Blue,4,29,59,0
Green,4,42,48,0
Blue,4,29,62,0
Blue,4,32,51,0
Green,4,31,53,0
Green,4,40,37,0
Green,4,30,58,0
Green,4,33,48,0
Blue,4,33,51,0
Blue,4,48,46,0
Blue,4,30,53,0
Blue,4,41,49,0
Red,4,22,59,0
Red,4,46,54,0
Green,4,29,54,0
Red,5,36,29,0
Red,5,46,54,0
Green,5,40,52,0
Green,5,36,65,0
Blue,5,36,56,0
Blue,5,34,47,1
Green,5,38,55,0
Blue,5,32,51,0
Green,5,49,47,0
Green,5,47,59,0
Blue,5,29,63,0
Green,5,42,48,0
Blue,5,29,59,0
Blue,5,40,49,0
Green,5,31,53,0
Green,5,33,48,0
Green,5,40,37,0
Blue,5,48,46,0
Blue,5,30,53,0
Blue,5,33,51,0
Green,5,31,58,0
Green,5,29,55,0
Red,5,22,59,0
Red,5,46,54,0
Red,6,46,54,0
Red,6,36,29,0
Green,6,40,52,0
Green,6,36,65,0
Green,6,38,55,0
Blue,6,34,47,1
Blue,6,36,56,0
Green,6,49,47,0
Blue,6,29,63,0
Green,6,42,49,0
Blue,6,29,59,0
Blue,6,32,51,0
Green,6,31,53,0
Blue,6,48,47,0
Green,6,47,59,0
Blue,6,40,49,0
Green,6,40,37,0
Green,6,33,48,0
Blue,6,30,53,0
Blue,6,32,50,0
Red,6,22,59,0
Green,6,31,58,0
Green,6,29,55,0
Red,7,46,54,0
Red,7,37,29,0
Green,7,36,65,0
Blue,7,36,55,0
Green,7,38,55,0
Green,7,40,52,0
Green,7,49,47,0
Green,7,42,49,0
Blue,7,29,63,0
Blue,7,48,47,0
Blue,7,40,49,1
Blue,7,29,59,0
Blue,7,34,47,0
Green,7,47,59,0
Green,7,31,53,0
Green,7,40,37,0
Green,7,34,49,0
Blue,7,32,51,0
Blue,7,30,54,0
Green,7,31,59,0
Blue,7,32,49,0
Red,7,22,59,0
Green,7,29,55,0
Red,8,46,54,0
Red,8,37,28,0
Green,8,36,65,0
Blue,8,40,49,1
Blue,8,36,55,0
Green,8,38,56,0
Green,8,42,49,0
Green,8,49,47,0
Blue,8,48,47,0
Blue,8,29,63,0
Green,8,47,59,0
Green,8,34,50,0
Blue,8,29,59,0
Blue,8,34,47,0
Green,8,40,37,0
Green,8,31,53,0
Blue,8,30,54,0
Green,8,40,53,0
Blue,8,32,51,0
Green,8,31,59,0
Blue,8,32,50,0
Red,8,22,59,0
Blue,8,30,57,0
Red,8,46,54,0
Red,9,37,29,0
Red,9,46,55,0
Green,9,38,56,0
Green,9,36,65,0
Green,9,40,53,0
Blue,9,40,49,0
Green,9,42,49,0
Blue,9,36,55,0
Green,9,49,47,0
Green,9,34,50,0
Green,9,47,59,0
Blue,9,48,47,0
Blue,9,29,63,0
Green,9,31,59,0
Blue,9,34,47,0
Green,9,41,37,0
Blue,9,29,59,0
Blue,9,30,54,0
Green,9,31,53,0
Red,9,46,54,0
Blue,9,33,50,0
Blue,9,32,52,0
Red,9,22,59,0
Blue,9,30,56,0
Red,10,37,29,0
Red,10,46,55,0
Blue,10,40,50,0
Green,10,36,65,0
Green,10,42,49,0
Green,10,40,53,0
Green,10,39,56,0
Green,10,31,59,0
Green,10,47,60,0
Green,10,49,47,0
Blue,10,48,47,0
Blue,10,36,56,0
Green,10,34,50,0
Blue,10,34,47,0
Blue,10,29,63,0
Green,10,41,37,0
Blue,10,30,54,0
Green,10,31,53,0
Blue,10,32,50,0
Blue,10,29,59,0
Blue,10,30,57,0
Blue,10,33,52,0
Red,10,22,59,0
Red,10,46,55,0
Red,11,37,29,0
Red,11,46,55,0
Blue,11,40,50,0
Green,11,36,65,0
Blue,11,36,56,0
Green,11,42,49,0
Blue,11,48,47,0
Green,11,47,60,0
Green,11,49,47,0
Green,11,31,59,0
Green,11,34,50,0
Green,11,39,56,0
Green,11,31,53,0
Blue,11,30,54,0
Blue,11,34,47,0
Blue,11,29,63,0
Blue,11,33,52,0
Blue,11,29,59,0
Green,11,40,53,0
Blue,11,33,50,0
Blue,11,30,57,0
Green,11,41,38,0
Red,11,22,59,0
Red,11,46,55,0
Red,12,37,29,0
Red,12,46,55,0
Blue,12,40,50,0
Green,12,30,59,0
Green,12,42,49,0
Green,12,36,65,0
Blue,12,36,55,0
Blue,12,48,47,0
Green,12,47,60,0
Green,12,49,47,0
Green,12,34,50,0
Green,12,31,53,0
Blue,12,30,54,0
Blue,12,33,52,0
Blue,12,34,48,0
Blue,12,29,59,0
Blue,12,30,57,0
Green,12,41,38,0
Green,12,39,56,0
Blue,12,29,63,0
Green,12,40,53,0
Blue,12,33,51,0
Green,12,39,51,0
Red,12,22,59,0
Red,13,37,29,0
Green,13,30,59,0
Green,13,36,66,0
Blue,13,37,55,0
Blue,13,40,50,0
Green,13,42,49,0
Blue,13,48,47,0
Green,13,47,60,0
Blue,13,30,57,0
Green,13,49,48,0
Green,13,34,50,0
Blue,13,29,59,0
Green,13,31,53,0
Blue,13,30,54,0
Blue,13,35,48,0
Green,13,41,38,0
Blue,13,33,51,0
Blue,13,33,52,0
Blue,13,29,63,0
Green,13,39,56,0
Green,13,39,52,0
Red,13,46,55,0
Red,13,22,59,0
Green,13,40,53,0
Red,14,37,29,0
Red,14,46,55,0
Red,14,22,59,0
Blue,14,37,55,0
Green,14,36,66,0
Blue,14,49,47,0
Green,14,42,49,0
Green,14,47,60,0
Green,14,30,59,0
Green,14,40,53,0
Green,14,49,48,0
Green,14,34,51,0
Blue,14,34,48,0
Blue,14,40,50,0
Blue,14,29,59,0
Blue,14,30,58,0
Blue,14,30,54,0
Green,14,41,38,0
Blue,14,33,51,0
Green,14,39,56,0
Green,14,31,53,0
Blue,14,29,63,0
Blue,14,33,53,0
Red,14,22,59,0
Red,14,46,55,0
Red,15,37,29,0
Red,15,46,56,0
Blue,15,37,56,0
Green,15,36,66,0
Green,15,42,50,0
Blue,15,49,47,0
Green,15,40,53,0
Green,15,47,60,0
Green,15,50,48,0
Green,15,39,56,0
Blue,15,40,51,0
Blue,15,29,59,0
Blue,15,31,58,0
Green,15,31,54,0
Blue,15,31,55,0
Blue,15,29,63,0
Green,15,34,51,0
Blue,15,35,48,0
Green,15,41,38,0
Green,15,30,59,0
Blue,15,33,51,0
Blue,15,33,53,0
Red,15,23,59,0
Red,16,37,29,0
Blue,16,37,56,0
Green,16,36,66,0
Blue,16,49,48,0
Green,16,40,54,0
Green,16,42,50,0
Green,16,47,60,0
Green,16,50,48,0
Green,16,31,54,0
Green,16,39,57,0
Blue,16,29,64,0
Blue,16,40,51,0
Blue,16,31,58,0
Blue,16,31,55,0
Blue,16,29,59,0
Green,16,42,38,0
Blue,16,35,48,0
Blue,16,33,52,0
Green,16,34,51,0
Green,16,30,59,0
Blue,16,33,53,0
Red,16,46,56,0
Red,16,23,59,0
Red,17,37,29,0
Red,17,23,59,0
Green,17,36,66,0
Blue,17,49,48,0
Blue,17,37,56,0
Green,17,43,50,0
Green,17,50,48,0
Green,17,31,54,0
Green,17,48,60,0
Green,17,39,57,0
Blue,17,40,51,0
Blue,17,29,64,0
Green,17,34,51,0
Green,17,40,54,0
Green,17,42,39,0
Blue,17,29,60,0
Blue,17,35,48,0
Blue,17,31,58,0
Blue,17,34,52,0
Blue,17,31,55,0
Blue,17,33,53,0
Green,17,30,60,0
Red,17,46,56,0
Red,17,23,59,0
Red,18,37,29,0
Red,18,46,56,0
Blue,18,37,56,0
Green,18,36,66,0
Green,18,49,48,0
Blue,18,49,48,0
Green,18,31,54,1
Green,18,42,50,0
Green,18,39,57,0
Green,18,47,60,0
Green,18,35,51,0
Blue,18,31,55,0
Blue,18,35,49,0
Blue,18,29,64,0
Green,18,42,39,0
Green,18,40,54,0
Blue,18,31,58,0
Blue,18,34,52,0
Blue,18,33,53,0
Blue,18,29,60,0
Blue,18,40,51,0
Red,18,23,59,0
Green,18,30,60,0
Red,18,46,56,0
Red,19,37,29,0
Green,19,36,66,0
Green,19,50,48,0
Blue,19,49,48,0
Green,19,31,54,0
Green,19,39,57,0
Blue,19,37,55,0
Green,19,47,60,0
Blue,19,29,64,0
Green,19,42,50,0
Green,19,42,39,0
Blue,19,35,48,0
Green,19,35,51,0
Blue,19,31,55,0
Green,19,40,54,0
Blue,19,31,58,0
Blue,19,33,53,0
Blue,19,34,52,0
Blue,19,29,60,0
Red,19,23,59,0
Blue,19,40,51,0
Red,19,46,56,0
Green,19,30,60,0
Red,20,38,29,0
Red,20,46,56,0
Green,20,36,66,0
Green,20,50,49,0
Blue,20,29,64,0
Blue,20,49,48,0
Green,20,42,40,0
Blue,20,38,56,0
Green,20,40,54,0
Green,20,31,54,0
Green,20,39,57,0
Green,20,48,60,0
Blue,20,35,49,0
Blue,20,31,58,0
Green,20,35,51,0
Green,20,43,50,0
Blue,20,31,55,0
Blue,20,34,52,0
Blue,20,34,53,0
Blue,20,40,51,0
Blue,20,29,60,0
Red,20,23,59,0
Red,20,46,56,0
Green,20,30,60,0
Red,21,38,29,0
Green,21,36,66,0
Green,21,50,48,0
Blue,21,29,64,0
Blue,21,30,58,0
Green,21,35,51,0
Green,21,42,39,0
Blue,21,49,48,0
Green,21,31,54,0
Green,21,40,54,0
Green,21,48,60,0
Blue,21,38,56,0
Green,21,39,57,0
Green,21,43,50,0
Blue,21,35,49,0
Red,21,23,59,0
Blue,21,34,53,0
Blue,21,34,52,0
Blue,21,40,52,0
Blue,21,31,55,0
Blue,21,29,60,0
Red,21,46,56,0
Blue,21,34,52,0
Red,22,38,30,0
Red,22,46,57,0
Green,22,36,66,0
Green,22,50,49,0
Blue,22,29,65,0
Blue,22,49,48,0
Green,22,40,54,0
Green,22,35,51,0
Green,22,48,61,0
Green,22,31,54,0
Blue,22,38,56,0
Green,22,42,40,0
Green,22,43,50,0
Blue,22,30,58,0
Blue,22,35,49,0
Green,22,39,57,0
Blue,22,31,55,0
Blue,22,34,52,0
Red,22,23,60,0
Blue,22,34,53,0
Blue,22,29,60,0
Blue,22,40,52,0
Red,22,46,57,0
Red,23,38,30,0
Red,23,46,57,0
Blue,23,30,58,0
Green,23,50,48,0
Green,23,36,66,0
Blue,23,49,48,0
Blue,23,29,65,0
Green,23,48,61,0
Green,23,31,54,0
Green,23,40,54,0
Green,23,43,50,0
Green,23,35,51,0
Blue,23,35,49,0
Green,23,39,57,0
Blue,23,40,52,0
Blue,23,31,55,0
Blue,23,34,52,0
Blue,23,29,60,0
Blue,23,38,56,0
Green,23,42,39,0
Red,23,23,60,0
Blue,23,34,53,0
Red,23,46,57,0
Red,24,38,30,0
Blue,24,30,58,0
Green,24,50,49,0
Green,24,36,66,0
Blue,24,29,65,0
Blue,24,29,60,0
Green,24,35,51,0
Green,24,43,50,0
Green,24,48,61,0
Blue,24,49,48,0
Green,24,40,55,0
Blue,24,40,52,0
Green,24,31,54,0
Blue,24,35,49,0
Blue,24,31,55,0
Green,24,39,57,0
Blue,24,34,52,0
Red,24,23,60,0
Green,24,42,40,0
Blue,24,38,56,0
Red,24,46,57,0
Blue,24,34,53,0
Red,25,38,30,0
Blue,25,34,53,0
Green,25,50,49,0
Blue,25,29,65,0
Blue,25,30,58,0
Green,25,36,66,0
Green,25,35,51,0
Green,25,40,55,0
Green,25,43,51,0
Green,25,48,61,0
Green,25,31,54,0
Green,25,43,40,0
Blue,25,29,60,0
Blue,25,35,49,0
Blue,25,31,55,0
Blue,25,40,52,0
Blue,25,49,48,0
Green,25,39,58,0
Red,25,23,60,0
Blue,25,34,52,0
Red,25,46,57,0
Blue,25,38,56,0
Blue,25,34,54,0
Red,26,38,30,0
Blue,26,29,65,0
Blue,26,30,58,0
Green,26,50,49,0
Green,26,36,66,0
Green,26,35,51,0
Blue,26,29,60,0
Green,26,40,55,0
Green,26,43,51,0
Green,26,48,61,0
Blue,26,49,48,0
Green,26,31,54,0
Blue,26,31,56,0
Green,26,43,40,0
Blue,26,40,52,0
Green,26,39,58,0
Blue,26,35,49,0
Blue,26,34,52,0
Red,26,23,60,0
Red,26,46,57,0
Blue,26,38,56,0
Blue,26,34,54,0
Red,27,38,30,0
Blue,27,30,58,0
Blue,27,29,65,0
Green,27,36,66,0
Green,27,35,51,0
Green,27,48,61,0
Blue,27,49,49,0
Green,27,43,51,0
Green,27,50,49,0
Blue,27,40,52,0
Green,27,43,40,0
Blue,27,29,60,0
Green,27,31,54,0
Red,27,23,60,0
Blue,27,31,56,0
Green,27,40,55,0
Green,27,39,58,0
Blue,27,34,52,0
Blue,27,36,49,0
Red,27,46,57,0
Blue,27,34,54,0
Blue,27,38,56,0
Red,28,38,30,0
Blue,28,30,58,0
Green,28,48,61,0
Blue,28,29,65,0
Green,28,35,51,0
Green,28,36,66,0
Green,28,43,51,0
Green,28,31,54,0
Blue,28,40,52,0
Green,28,50,49,0
Red,28,23,59,1
Blue,28,31,56,0
Blue,28,50,49,0
Blue,28,29,60,0
Green,28,39,58,0
Green,28,40,55,0
Green,28,43,40,0
Blue,28,36,49,0
Blue,28,34,52,0
Blue,28,34,54,0
Blue,28,38,56,0
Red,28,46,57,0
Green,28,27,59,0
Red,29,38,30,0
Blue,29,30,58,0
Blue,29,29,65,0
Green,29,48,61,0
Green,29,50,49,0
Green,29,31,55,0
Green,29,35,52,0
Green,29,36,66,0
Red,29,23,59,0
Green,29,43,51,0
Blue,29,29,61,0
Blue,29,40,52,0
Blue,29,50,49,0
Blue,29,31,56,0
Blue,29,36,50,0
Green,29,40,55,0
Blue,29,34,52,0
Green,29,27,59,0
Red,29,46,57,0
Green,29,43,40,0
Green,29,39,58,0
Blue,29,34,54,0
Blue,29,39,56,0
Red,30,38,30,0
Green,30,51,49,0
Blue,30,29,65,0
Blue,30,30,58,0
Green,30,48,61,0
Green,30,31,55,0
Blue,30,34,52,0
Green,30,43,51,0
Green,30,36,66,0
Blue,30,29,61,0
Blue,30,31,56,0
Blue,30,50,49,0
Green,30,36,52,0
Blue,30,36,49,0
Blue,30,34,54,0
Green,30,43,40,0
Green,30,40,55,0
Blue,30,40,53,0
Red,30,46,57,0
Red,30,23,59,0
Green,30,39,58,0
Green,30,28,59,0
Red,31,38,30,0
Blue,31,30,59,0
Blue,31,29,65,0
Green,31,50,49,0
Green,31,31,55,0
Green,31,48,61,0
Green,31,36,66,0
Green,31,43,51,0
Blue,31,34,52,0
Blue,31,29,61,0
Blue,31,50,48,0
Green,31,35,51,0
Blue,31,31,56,0
Blue,31,36,49,0
Blue,31,34,53,0
Blue,31,40,52,0
Green,31,40,55,0
Green,31,28,60,0
Green,31,39,58,0
Green,31,43,40,0
Red,31,23,59,0
Red,31,46,57,0
Red,32,39,30,0
Red,32,46,58,0
Green,32,51,49,0
Blue,32,29,65,0
Blue,32,30,59,0
Blue,32,50,49,0
Blue,32,34,54,0
Green,32,31,55,0
Green,32,36,67,0
Green,32,48,61,0
Green,32,43,51,0
Green,32,36,52,0
Blue,32,35,52,0
Blue,32,36,49,0
Blue,32,31,56,0
Green,32,28,60,0
Green,32,40,55,0
Blue,32,40,53,0
Green,32,44,41,0
Blue,32,29,61,0
Green,32,39,58,0
Red,32,23,59,0
Red,32,46,58,0
Red,33,38,30,0
Green,33,51,49,0
Blue,33,29,65,0
Green,33,36,67,0
Blue,33,34,54,0
Blue,33,35,52,0
Blue,33,30,59,0
Green,33,48,61,0
Green,33,36,52,0
Blue,33,50,49,0
Green,33,43,51,0
Blue,33,31,56,0
Green,33,39,58,0
Green,33,31,55,0
Green,33,43,40,0
Green,33,40,55,0
Green,33,27,60,0
Blue,33,29,61,0
Blue,33,40,53,0
Red,33,23,59,0
Blue,33,36,49,0
Red,33,46,57,0
Red,34,39,30,0
Red,34,46,58,0
Blue,34,29,65,0
Green,34,48,62,0
Green,34,51,50,0
Green,34,36,67,0
Blue,34,30,59,0
Blue,34,50,49,0
Green,34,40,58,0
Green,34,36,52,0
Blue,34,34,54,0
Green,34,44,41,0
Green,34,43,51,0
Green,34,31,55,0
Green,34,41,56,0
Blue,34,31,56,0
Green,34,27,60,0
Blue,34,35,52,0
Blue,34,36,50,0
Blue,34,29,61,0
Blue,34,40,53,0
Red,34,23,59,0
Red,35,46,58,0
Red,35,39,30,0
Green,35,51,50,0
Blue,35,29,65,0
Green,35,48,62,0
Green,35,36,67,0
Blue,35,30,59,0
Blue,35,34,54,0
Green,35,40,58,0
Green,35,43,51,0
Blue,35,35,52,0
Blue,35,50,49,0
Green,35,32,55,0
Green,35,44,41,0
Green,35,36,52,0
Blue,35,40,53,0
Blue,35,29,61,0
Green,35,27,60,0
Green,35,41,56,0
Red,35,23,59,0
Blue,35,36,49,0
Blue,35,31,56,0
Red,35,46,58,0
Red,36,46,58,0
Red,36,39,30,0
Blue,36,29,65,0
Green,36,36,67,0
Green,36,48,62,0
Green,36,51,50,0
Blue,36,30,59,0
Green,36,43,51,0
Blue,36,34,54,0
Red,36,23,59,0
Blue,36,29,65,0
Green,36,32,55,0
Blue,36,50,49,0
Green,36,36,52,0
Green,36,44,41,0
Blue,36,35,52,0
Blue,36,29,61,0
Green,36,27,60,0
Blue,36,31,56,0
Green,36,41,56,0
Blue,36,36,50,0
Blue,36,40,53,0
Green,36,40,58,0
Red,37,46,58,0
Blue,37,29,65,0
Red,37,39,30,0
Green,37,48,62,0
Green,37,52,50,0
Green,37,36,67,0
Blue,37,30,59,0
Green,37,44,51,0
Blue,37,51,49,0
Green,37,32,55,0
Blue,37,35,54,0
Green,37,36,52,0
Green,37,27,60,0
Green,37,45,41,0
Blue,37,35,52,0
Green,37,41,56,0
Blue,37,29,61,0
Blue,37,31,56,0
Red,37,23,59,0
Blue,37,36,49,0
Green,37,39,57,0
Green,37,40,59,0
Blue,37,29,65,0
Blue,37,40,52,0
Red,38,46,58,0
Blue,38,29,65,0
Red,38,39,30,0
Green,38,52,49,1
Green,38,48,61,0
Green,38,36,67,0
Blue,38,30,59,0
Green,38,44,51,0
Blue,38,35,52,0
Blue,38,51,49,0
Green,38,32,55,0
Green,38,36,52,0
Green,38,27,60,0
Blue,38,35,54,0
Green,38,45,41,0
Red,38,23,59,0
Green,38,41,56,0
Blue,38,36,49,0
Blue,38,28,61,0
Blue,38,31,56,0
Green,38,39,56,0
Green,38,40,59,0
Blue,38,29,65,0
Blue,38,40,51,0
Red,39,46,58,0
Blue,39,28,65,0
Red,39,39,30,0
Green,39,48,62,0
Blue,39,30,59,0
Green,39,36,67,0
Green,39,52,50,0
Blue,39,51,49,0
Blue,39,28,61,0
Blue,39,35,52,0
Green,39,44,52,0
Green,39,32,55,0
Green,39,27,60,0
Blue,39,35,54,0
Green,39,36,52,0
Green,39,41,56,0
Green,39,45,41,0
Blue,39,31,56,0
Blue,39,29,65,0
Blue,39,37,50,0
Blue,39,39,57,0
Red,39,23,59,0
Green,39,40,59,0
Blue,39,40,51,0
Red,40,46,58,0
Red,40,39,30,0
Blue,40,28,65,0
Green,40,48,62,0
Green,40,36,67,0
Blue,40,29,59,0
Blue,40,28,61,0
Blue,40,51,49,0
Green,40,52,50,0
Green,40,27,60,0
Blue,40,35,54,0
Green,40,44,52,0
Green,40,36,52,0
Blue,40,35,52,0
Green,40,41,56,0
Green,40,32,55,0
Blue,40,31,56,0
Green,40,45,42,0
Red,40,23,59,0
Blue,40,28,65,0
Blue,40,37,50,0
Blue,40,40,57,0
Green,40,40,59,0
Blue,40,40,52,0
Red,41,46,58,0
Red,41,39,30,0
Blue,41,28,65,0
Green,41,36,67,0
Green,41,48,62,0
Blue,41,29,59,0
Green,41,52,50,0
Blue,41,51,49,0
Blue,41,28,61,0
Green,41,27,60,0
Green,41,36,52,0
Blue,41,35,54,0
Green,41,45,41,0
Green,41,32,55,0
Green,41,44,52,0
Blue,41,35,53,0
Blue,41,31,56,0
Blue,41,37,50,0
Green,41,41,56,0
Red,41,23,59,0
Blue,41,29,66,0
Green,41,40,59,0
Blue,41,40,57,0
Blue,41,40,52,0
Red,42,46,58,0
Red,42,39,30,0
Green,42,36,67,0
Green,42,49,62,0
Blue,42,51,49,0
Green,42,52,50,0
Green,42,27,60,0
Blue,42,29,59,0
Green,42,32,55,0
Red,42,24,59,0
Blue,42,28,61,0
Green,42,36,52,0
Green,42,45,41,0
Blue,42,37,50,0
Blue,42,28,66,0
Blue,42,31,56,0
Green,42,44,52,0
Blue,42,35,52,0
Green,42,40,59,0
Green,42,41,56,0
Blue,42,40,57,0
Blue,42,35,54,0
Green,42,40,52,0
Red,43,46,58,0
Red,43,39,30,0
Green,43,48,62,0
Green,43,36,67,0
Red,43,24,59,0
Blue,43,29,59,0
Green,43,27,60,0
Blue,43,51,49,0
Green,43,32,55,0
Green,43,52,50,0
Blue,43,28,61,0
Green,43,45,41,0
Green,43,36,52,0
Blue,43,28,66,0
Blue,43,35,54,0
Green,43,44,52,0
Blue,43,37,50,0
Blue,43,31,56,0
Green,43,41,57,0
Blue,43,35,52,0
Green,43,40,59,0
Blue,43,40,57,0
Blue,43,40,52,0
Red,43,46,58,0
Red,44,46,58,0
Red,44,39,30,0
Green,44,36,67,0
Green,44,49,62,0
Blue,44,29,59,0
Red,44,24,59,0
Green,44,45,41,0
Blue,44,51,49,0
Blue,44,29,66,0
Green,44,32,55,0
Green,44,36,52,0
Blue,44,28,61,0
Green,44,27,61,0
Blue,44,37,50,0
Blue,44,31,56,0
Blue,44,35,54,0
Green,44,41,57,0
Blue,44,35,52,0
Green,44,52,50,0
Blue,44,40,57,0
Green,44,40,59,0
Green,44,44,52,0
Blue,44,40,51,0
Red,44,46,58,0
Red,45,46,58,0
Red,45,39,30,0
Green,45,52,49,0
Green,45,36,67,0
Green,45,48,62,0
Blue,45,29,59,0
Blue,45,29,66,0
Blue,45,51,49,0
Green,45,45,42,0
Green,45,36,52,0
Green,45,32,55,0
Red,45,46,58,0
Green,45,44,52,0
Blue,45,28,61,0
Green,45,41,57,0
Blue,45,37,49,0
Blue,45,35,52,0
Green,45,27,61,0
Blue,45,40,51,0
Blue,45,40,57,0
Green,45,40,59,0
Red,45,25,59,0
Blue,45,35,54,0
Blue,45,31,56,0
Red,46,39,30,0
Green,46,52,50,0
Green,46,36,67,0
Blue,46,51,49,0
Blue,46,29,66,0
Green,46,37,52,0
Green,46,45,42,0
Blue,46,29,59,0
Green,46,49,62,0
Blue,46,28,61,0
Red,46,46,58,0
Green,46,32,55,0
Blue,46,37,50,0
Green,46,44,52,0
Green,46,27,60,0
Blue,46,35,52,0
Green,46,41,57,0
Blue,46,40,57,0
Blue,46,31,56,0
Red,46,25,60,0
Blue,46,40,51,0
Green,46,40,59,0
Blue,46,35,54,0
Red,46,23,56,0
Red,47,39,30,0
Blue,47,51,48,0
Green,47,36,67,0
Green,47,52,49,0
Green,47,49,62,0
Green,47,37,52,0
Blue,47,29,66,0
Green,47,45,42,0
Blue,47,29,59,0
Blue,47,37,49,0
Blue,47,31,56,0
Green,47,32,55,0
Green,47,27,61,0
Blue,47,28,61,0
Blue,47,40,57,0
Green,47,41,56,0
Green,47,44,52,0
Blue,47,35,52,0
Green,47,40,59,0
Red,47,25,60,0
Red,47,46,58,0
Blue,47,40,51,0
Blue,47,35,54,0
Red,47,23,56,0
Red,48,39,29,0
Blue,48,52,48,0
Green,48,36,67,0
Green,48,53,49,0
Green,48,49,62,0
Green,48,37,52,0
Blue,48,28,66,0
Green,48,45,52,0
Blue,48,29,59,0
Red,48,46,58,0
Blue,48,37,50,0
Green,48,46,42,0
Green,48,32,55,0
Blue,48,31,56,0
Green,48,27,61,0
Blue,48,35,54,0
Blue,48,28,61,0
Blue,48,40,58,0
Green,48,41,56,0
Blue,48,35,52,0
Green,48,40,59,0
Blue,48,40,52,0
Red,48,25,59,0
Red,48,24,57,0
Red,49,39,30,0
Blue,49,51,48,0
Green,49,36,67,0
Green,49,53,49,0
Red,49,46,58,0
Green,49,49,62,0
Blue,49,29,59,0
Green,49,37,52,0
Blue,49,37,49,0
Green,49,44,52,0
Blue,49,28,66,0
Green,49,32,55,0
Blue,49,35,54,0
Green,49,46,41,0
Blue,49,31,56,0
Green,49,27,61,0
Blue,49,35,52,0
Blue,49,40,58,0
Blue,49,28,61,0
Green,49,40,59,0
Red,49,25,59,0
Green,49,41,56,0
Green,49,40,54,0
Red,50,39,29,0
Blue,50,51,48,0
Green,50,36,67,0
Green,50,53,49,0
Green,50,32,55,0
Blue,50,37,49,0
Blue,50,28,66,0
Red,50,46,58,0
Green,50,37,52,0
Green,50,49,62,0
Blue,50,28,61,0
Blue,50,31,56,0
Green,50,44,52,0
Blue,50,29,59,0
Blue,50,35,54,0
Green,50,46,41,0
Blue,50,40,58,0
Blue,50,35,52,0
Green,50,40,59,0
Red,50,25,59,0
Green,50,27,61,0
Green,50,41,55,0
Green,50,41,57,0
Red,51,46,58,0
Red,51,38,29,0
Blue,51,51,48,0
Green,51,36,67,0
Green,51,32,55,0
Green,51,53,49,0
Blue,51,37,49,0
Blue,51,31,56,0
Blue,51,35,54,0
Green,51,46,41,0
Green,51,49,62,0
Blue,51,28,66,0
Green,51,37,52,0
Blue,51,29,59,0
Blue,51,28,61,0
Blue,51,35,52,0
Green,51,40,59,0
Green,51,45,52,0
Blue,51,40,58,0
Green,51,27,61,0
Green,51,40,54,0
Green,51,41,56,0
Red,52,46,58,0
Red,52,38,28,0
Green,52,36,67,0
Blue,52,51,48,0
Green,52,32,55,0
Blue,52,31,56,0
Green,52,46,41,0
Green,52,53,48,0
Blue,52,37,49,0
Blue,52,35,54,0
Blue,52,28,61,0
Green,52,49,62,0
